exp interface log记录
[2025-05-15 12:20:27] [Info]: [ranyi] Total: 2279, gametime: 1107, rankpoint: 2279, shotgunkills: 105542, smgkills:178281, tankrocks: 1537, versuswin: 516, versustotal：781, gamesplayed: 1189, maxrankpoint: 2296, kill_per_round: 238, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:17:13] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1239, maxrankpoint: 2368, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:18:36] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1239, maxrankpoint: 2368, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:19:49] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1239, maxrankpoint: 2368, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:20:38] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1239, maxrankpoint: 2368, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:22:05] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1239, maxrankpoint: 2368, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:23:03] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1239, maxrankpoint: 2368, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:24:23] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1239, maxrankpoint: 2368, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:25:31] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1239, maxrankpoint: 2368, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:34:41] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1239, maxrankpoint: 2368, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:35:31] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：803, gamesplayed: 1240, maxrankpoint: 2370, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:36:30] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：803, gamesplayed: 1240, maxrankpoint: 2370, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:37:28] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：803, gamesplayed: 1240, maxrankpoint: 2370, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:38:24] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：803, gamesplayed: 1240, maxrankpoint: 2370, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:39:22] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：803, gamesplayed: 1240, maxrankpoint: 2370, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:42:38] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105806, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：803, gamesplayed: 1240, maxrankpoint: 2370, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:43:01] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105806, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：803, gamesplayed: 1240, maxrankpoint: 2370, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:47:19] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105806, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：803, gamesplayed: 1240, maxrankpoint: 2370, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:47:42] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105806, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：803, gamesplayed: 1240, maxrankpoint: 2370, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:47:56] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105806, smgkills:180478, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1241, maxrankpoint: 2371, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:49:23] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105806, smgkills:180478, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1241, maxrankpoint: 2371, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:49:56] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105806, smgkills:180478, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1241, maxrankpoint: 2371, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:50:07] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105806, smgkills:180478, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1241, maxrankpoint: 2371, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:50:10] [Info]: [ice] Total: 449, gametime: 309, rankpoint: 449, shotgunkills: 17528, smgkills:24829, tankrocks: 144, versuswin: 182, versustotal：381, gamesplayed: 477, maxrankpoint: 786, kill_per_round: 88, rock_per_round: 0, hour_per_round: 0
[2025-05-22 17:51:45] [Info]: [一个控防不住] Total: 2319, gametime: 1130, rankpoint: 2319, shotgunkills: 105806, smgkills:180478, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1241, maxrankpoint: 2371, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 18:06:50] [Info]: [一个控防不住] Total: 2320, gametime: 1130, rankpoint: 2320, shotgunkills: 105807, smgkills:180478, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1242, maxrankpoint: 2372, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 18:10:11] [Info]: [cctv0067] Total: 9122, gametime: 3563, rankpoint: 9122, shotgunkills: 461467, smgkills:456461, tankrocks: 6308, versuswin: 1616, versustotal：3212, gamesplayed: 4559, maxrankpoint: 8122, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-22 18:17:40] [Info]: [一个控防不住] Total: 2320, gametime: 1130, rankpoint: 2320, shotgunkills: 105807, smgkills:180478, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1242, maxrankpoint: 2372, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 18:18:09] [Info]: [氪气] Total: 1283, gametime: 712, rankpoint: 1283, shotgunkills: 24534, smgkills:82388, tankrocks: 414, versuswin: 802, versustotal：1599, gamesplayed: 1784, maxrankpoint: 2496, kill_per_round: 59, rock_per_round: 0, hour_per_round: 0
[2025-05-22 18:22:29] [Info]: [一个控防不住] Total: 2320, gametime: 1130, rankpoint: 2320, shotgunkills: 105807, smgkills:180478, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1242, maxrankpoint: 2372, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 18:34:31] [Info]: [一个控防不住] Total: 2320, gametime: 1130, rankpoint: 2320, shotgunkills: 105807, smgkills:180478, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1242, maxrankpoint: 2372, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 18:40:38] [Info]: [cctv0067] Total: 9122, gametime: 3563, rankpoint: 9122, shotgunkills: 461467, smgkills:456461, tankrocks: 6308, versuswin: 1616, versustotal：3212, gamesplayed: 4559, maxrankpoint: 8122, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-22 18:53:48] [Info]: [〃˘o˘〃] Total: 11434, gametime: 6506, rankpoint: 11434, shotgunkills: 457925, smgkills:795304, tankrocks: 6158, versuswin: 5345, versustotal：7886, gamesplayed: 8787, maxrankpoint: 15293, kill_per_round: 142, rock_per_round: 0, hour_per_round: 0
[2025-05-22 18:54:21] [Info]: [imioa] Total: 1652, gametime: 540, rankpoint: 1652, shotgunkills: 35782, smgkills:22109, tankrocks: 1439, versuswin: 539, versustotal：892, gamesplayed: 1007, maxrankpoint: 1547, kill_per_round: 57, rock_per_round: 1, hour_per_round: 0
[2025-05-22 18:54:37] [Info]: [啰嗦] Total: 215, gametime: 314, rankpoint: 215, shotgunkills: 8307, smgkills:12155, tankrocks: 38, versuswin: 76, versustotal：165, gamesplayed: 175, maxrankpoint: 489, kill_per_round: 116, rock_per_round: 0, hour_per_round: 1
[2025-05-22 18:56:08] [Info]: [赤见Karubi] Total: 489, gametime: 971, rankpoint: 489, shotgunkills: 26599, smgkills:53595, tankrocks: 23, versuswin: 132, versustotal：214, gamesplayed: 247, maxrankpoint: 1218, kill_per_round: 324, rock_per_round: 0, hour_per_round: 3
[2025-05-22 19:16:17] [Info]: [cctv0067] Total: 9122, gametime: 3563, rankpoint: 9122, shotgunkills: 461467, smgkills:456461, tankrocks: 6308, versuswin: 1616, versustotal：3212, gamesplayed: 4559, maxrankpoint: 8122, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-22 19:22:44] [Info]: [长江] Total: 137, gametime: 163, rankpoint: 137, shotgunkills: 3957, smgkills:4043, tankrocks: 15, versuswin: 80, versustotal：151, gamesplayed: 167, maxrankpoint: 330, kill_per_round: 47, rock_per_round: 0, hour_per_round: 0
[2025-05-22 19:23:32] [Info]: [除草姬喵] Total: 16, gametime: 22, rankpoint: 16, shotgunkills: 272, smgkills:656, tankrocks: 1, versuswin: 11, versustotal：20, gamesplayed: 22, maxrankpoint: 44, kill_per_round: 42, rock_per_round: 0, hour_per_round: 1
[2025-05-22 19:23:52] [Info]: [ice] Total: 451, gametime: 310, rankpoint: 451, shotgunkills: 17564, smgkills:24977, tankrocks: 144, versuswin: 183, versustotal：384, gamesplayed: 481, maxrankpoint: 791, kill_per_round: 88, rock_per_round: 0, hour_per_round: 0
[2025-05-22 19:24:25] [Info]: [95812317515616] Total: 836, gametime: 632, rankpoint: 836, shotgunkills: 28983, smgkills:63042, tankrocks: 450, versuswin: 243, versustotal：501, gamesplayed: 602, maxrankpoint: 1234, kill_per_round: 152, rock_per_round: 0, hour_per_round: 1
[2025-05-22 19:25:32] [Info]: [温蒂] Total: 227, gametime: 111, rankpoint: 227, shotgunkills: 2329, smgkills:6059, tankrocks: 74, versuswin: 151, versustotal：310, gamesplayed: 348, maxrankpoint: 459, kill_per_round: 24, rock_per_round: 0, hour_per_round: 0
[2025-05-22 19:25:55] [Info]: [半新] Total: 452, gametime: 191, rankpoint: 452, shotgunkills: 5124, smgkills:17319, tankrocks: 288, versuswin: 171, versustotal：423, gamesplayed: 478, maxrankpoint: 669, kill_per_round: 46, rock_per_round: 0, hour_per_round: 0
[2025-05-22 19:28:12] [Info]: [1140260470] Total: 9, gametime: 23, rankpoint: 9, shotgunkills: 196, smgkills:106, tankrocks: 0, versuswin: 0, versustotal：6, gamesplayed: 6, maxrankpoint: 29, kill_per_round: 50, rock_per_round: 0, hour_per_round: 3
[2025-05-22 19:28:38] [Info]: [Smile] Total: 1812, gametime: 809, rankpoint: 1812, shotgunkills: 98050, smgkills:99786, tankrocks: 792, versuswin: 562, versustotal：1129, gamesplayed: 1511, maxrankpoint: 2320, kill_per_round: 130, rock_per_round: 0, hour_per_round: 0
[2025-05-22 19:29:08] [Info]: [Scarecrow] Total: 549, gametime: 465, rankpoint: 549, shotgunkills: 841, smgkills:20850, tankrocks: 118, versuswin: 293, versustotal：705, gamesplayed: 880, maxrankpoint: 1345, kill_per_round: 24, rock_per_round: 0, hour_per_round: 0
[2025-05-22 19:30:18] [Info]: [海愿] Total: 1832, gametime: 1086, rankpoint: 1832, shotgunkills: 61841, smgkills:92854, tankrocks: 1292, versuswin: 283, versustotal：631, gamesplayed: 1028, maxrankpoint: 2114, kill_per_round: 150, rock_per_round: 1, hour_per_round: 1
[2025-05-22 19:32:41] [Info]: [曦] Total: 418, gametime: 274, rankpoint: 418, shotgunkills: 569, smgkills:2262, tankrocks: 123, versuswin: 141, versustotal：654, gamesplayed: 668, maxrankpoint: 942, kill_per_round: 4, rock_per_round: 0, hour_per_round: 0
[2025-05-22 19:34:37] [Info]: [记得开心] Total: 664, gametime: 383, rankpoint: 664, shotgunkills: 31771, smgkills:39718, tankrocks: 148, versuswin: 377, versustotal：744, gamesplayed: 783, maxrankpoint: 1166, kill_per_round: 91, rock_per_round: 0, hour_per_round: 0
[2025-05-22 19:36:14] [Info]: [萧轻芜] Total: 1683, gametime: 1044, rankpoint: 1683, shotgunkills: 77449, smgkills:139595, tankrocks: 901, versuswin: 417, versustotal：790, gamesplayed: 1123, maxrankpoint: 2167, kill_per_round: 193, rock_per_round: 0, hour_per_round: 0
[2025-05-22 19:36:29] [Info]: [一个控防不住] Total: 2320, gametime: 1130, rankpoint: 2320, shotgunkills: 105807, smgkills:180478, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1243, maxrankpoint: 2373, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 19:36:50] [Info]: [上杉恋太郎] Total: 1509, gametime: 1097, rankpoint: 1509, shotgunkills: 129554, smgkills:115305, tankrocks: 383, versuswin: 318, versustotal：652, gamesplayed: 844, maxrankpoint: 1941, kill_per_round: 290, rock_per_round: 0, hour_per_round: 1
[2025-05-22 19:36:52] [Info]: [可可朱莉] Total: 2243, gametime: 1621, rankpoint: 2243, shotgunkills: 136592, smgkills:111334, tankrocks: 951, versuswin: 484, versustotal：979, gamesplayed: 1341, maxrankpoint: 2962, kill_per_round: 184, rock_per_round: 0, hour_per_round: 1
[2025-05-22 19:37:55] [Info]: [cctv0067] Total: 9122, gametime: 3563, rankpoint: 9122, shotgunkills: 461467, smgkills:456461, tankrocks: 6308, versuswin: 1616, versustotal：3212, gamesplayed: 4559, maxrankpoint: 8122, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-22 19:41:04] [Info]: [复活币] Total: 254, gametime: 275, rankpoint: 254, shotgunkills: 9112, smgkills:13223, tankrocks: 50, versuswin: 99, versustotal：212, gamesplayed: 269, maxrankpoint: 544, kill_per_round: 83, rock_per_round: 0, hour_per_round: 1
[2025-05-22 19:42:31] [Info]: [Hansa] Total: 1554, gametime: 678, rankpoint: 1554, shotgunkills: 40418, smgkills:52013, tankrocks: 1147, versuswin: 520, versustotal：914, gamesplayed: 1092, maxrankpoint: 1770, kill_per_round: 84, rock_per_round: 1, hour_per_round: 0
[2025-05-22 19:44:15] [Info]: [95812317515616] Total: 837, gametime: 632, rankpoint: 837, shotgunkills: 28983, smgkills:63042, tankrocks: 450, versuswin: 243, versustotal：502, gamesplayed: 603, maxrankpoint: 1235, kill_per_round: 152, rock_per_round: 0, hour_per_round: 1
[2025-05-22 19:46:48] [Info]: [20ONE2] Total: 1401, gametime: 550, rankpoint: 1401, shotgunkills: 34251, smgkills:30728, tankrocks: 675, versuswin: 621, versustotal：1166, gamesplayed: 1633, maxrankpoint: 2183, kill_per_round: 39, rock_per_round: 0, hour_per_round: 0
[2025-05-22 20:04:01] [Info]: [上杉恋太郎] Total: 1509, gametime: 1097, rankpoint: 1509, shotgunkills: 129554, smgkills:115385, tankrocks: 383, versuswin: 318, versustotal：652, gamesplayed: 844, maxrankpoint: 1941, kill_per_round: 290, rock_per_round: 0, hour_per_round: 1
[2025-05-22 20:04:01] [Info]: [一个控防不住] Total: 2320, gametime: 1130, rankpoint: 2320, shotgunkills: 105807, smgkills:180548, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1243, maxrankpoint: 2373, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 20:04:01] [Info]: [cctv0067] Total: 9122, gametime: 3563, rankpoint: 9122, shotgunkills: 461557, smgkills:456461, tankrocks: 6308, versuswin: 1616, versustotal：3212, gamesplayed: 4559, maxrankpoint: 8122, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-22 20:04:02] [Info]: [可可朱莉] Total: 2243, gametime: 1621, rankpoint: 2243, shotgunkills: 136594, smgkills:111389, tankrocks: 951, versuswin: 484, versustotal：979, gamesplayed: 1341, maxrankpoint: 2962, kill_per_round: 184, rock_per_round: 0, hour_per_round: 1
[2025-05-22 20:04:03] [Info]: [Hansa] Total: 1554, gametime: 678, rankpoint: 1554, shotgunkills: 40418, smgkills:52071, tankrocks: 1147, versuswin: 520, versustotal：914, gamesplayed: 1092, maxrankpoint: 1770, kill_per_round: 84, rock_per_round: 1, hour_per_round: 0
[2025-05-22 20:04:04] [Info]: [95812317515616] Total: 837, gametime: 632, rankpoint: 837, shotgunkills: 29078, smgkills:63042, tankrocks: 450, versuswin: 243, versustotal：502, gamesplayed: 603, maxrankpoint: 1235, kill_per_round: 152, rock_per_round: 0, hour_per_round: 1
[2025-05-22 20:04:07] [Info]: [复活币] Total: 254, gametime: 275, rankpoint: 254, shotgunkills: 9112, smgkills:13283, tankrocks: 50, versuswin: 99, versustotal：212, gamesplayed: 269, maxrankpoint: 544, kill_per_round: 83, rock_per_round: 0, hour_per_round: 1
[2025-05-22 20:04:13] [Info]: [20ONE2] Total: 1401, gametime: 550, rankpoint: 1401, shotgunkills: 34251, smgkills:30800, tankrocks: 675, versuswin: 621, versustotal：1166, gamesplayed: 1633, maxrankpoint: 2183, kill_per_round: 39, rock_per_round: 0, hour_per_round: 0
[2025-05-22 20:08:12] [Info]: [卡布琪露诺] Total: 535, gametime: 944, rankpoint: 535, shotgunkills: 31788, smgkills:50898, tankrocks: 48, versuswin: 123, versustotal：230, gamesplayed: 271, maxrankpoint: 1215, kill_per_round: 305, rock_per_round: 0, hour_per_round: 3
[2025-05-22 20:17:34] [Info]: [一个控防不住] Total: 2320, gametime: 1130, rankpoint: 2320, shotgunkills: 105877, smgkills:180548, tankrocks: 1556, versuswin: 529, versustotal：804, gamesplayed: 1243, maxrankpoint: 2373, kill_per_round: 230, rock_per_round: 1, hour_per_round: 0
[2025-05-22 20:17:34] [Info]: [cctv0067] Total: 9123, gametime: 3563, rankpoint: 9123, shotgunkills: 461614, smgkills:456465, tankrocks: 6308, versuswin: 1616, versustotal：3212, gamesplayed: 4559, maxrankpoint: 8122, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
